# first_id = 0
# n = 2948
# dimensions = [2948]
# last_id = 2947
# variable = spikes
# first_index = 0
# last_index = 2948
# label = L6I
# dt = 0.1
69.0	0.0
218.4	0.0
518.2	0.0
1111.0	0.0
1309.9	0.0
1429.5	0.0
1497.5	0.0
3273.5	0.0
3551.5	0.0
3594.2	0.0
3931.9	0.0
4214.5	0.0
4264.2	0.0
4395.1	0.0
4793.2	0.0
5309.9	0.0
5391.2	0.0
5486.2	0.0
5607.6	0.0
5733.9	0.0
5852.9	0.0
6007.4	0.0
6266.9	0.0
6533.4	0.0
6635.1	0.0
6773.0	0.0
7038.5	0.0
7265.6	0.0
7377.9	0.0
7596.7	0.0
8521.9	0.0
9011.3	0.0
9158.6	0.0
9503.5	0.0
9755.4	0.0
9836.9	0.0
9992.8	0.0
42.0	1.0
193.7	1.0
246.5	1.0
427.5	1.0
603.7	1.0
693.5	1.0
741.5	1.0
846.5	1.0
970.6	1.0
1013.7	1.0
1246.6	1.0
1308.5	1.0
1346.5	1.0
1380.1	1.0
1446.7	1.0
1519.1	1.0
1644.8	1.0
1724.6	1.0
1765.4	1.0
1839.5	1.0
1967.1	1.0
2101.7	1.0
2145.6	1.0
2326.5	1.0
2604.0	1.0
2632.6	1.0
2668.0	1.0
2729.5	1.0
2850.7	1.0
2956.4	1.0
2995.8	1.0
3089.3	1.0
3309.6	1.0
3374.6	1.0
3495.9	1.0
3573.1	1.0
3676.7	1.0
3749.8	1.0
3995.9	1.0
4039.1	1.0
4162.2	1.0
4324.7	1.0
4382.9	1.0
4465.3	1.0
4539.8	1.0
4601.6	1.0
4704.7	1.0
4729.0	1.0
4764.8	1.0
4972.2	1.0
5003.2	1.0
5108.3	1.0
5140.5	1.0
5312.5	1.0
5459.7	1.0
5521.9	1.0
5602.2	1.0
5790.8	1.0
5891.2	1.0
6128.4	1.0
6276.0	1.0
6393.9	1.0
6540.7	1.0
6710.8	1.0
6792.6	1.0
6882.4	1.0
6936.1	1.0
7144.4	1.0
7240.7	1.0
7424.7	1.0
7494.1	1.0
7565.5	1.0
7862.5	1.0
7929.7	1.0
8039.8	1.0
8207.0	1.0
8268.5	1.0
8390.4	1.0
8469.7	1.0
8520.0	1.0
8863.3	1.0
8933.7	1.0
9289.1	1.0
9775.3	1.0
241.7	2.0
2708.2	2.0
3543.8	2.0
3951.7	2.0
6356.9	2.0
6588.3	2.0
8928.0	2.0
9932.9	2.0
235.6	3.0
376.4	3.0
588.1	3.0
729.7	3.0
1055.6	3.0
1563.9	3.0
1755.6	3.0
1836.4	3.0
2135.0	3.0
2321.3	3.0
2369.9	3.0
2395.4	3.0
2503.5	3.0
2634.3	3.0
2705.4	3.0
3115.8	3.0
3315.4	3.0
3402.1	3.0
3487.9	3.0
3662.4	3.0
3765.5	3.0
3927.0	3.0
4356.1	3.0
4442.3	3.0
4473.0	3.0
4583.5	3.0
4775.8	3.0
4870.7	3.0
4951.9	3.0
5066.4	3.0
5239.6	3.0
5595.5	3.0
5713.6	3.0
5771.6	3.0
6039.3	3.0
6221.1	3.0
6279.6	3.0
6378.2	3.0
6485.0	3.0
6544.3	3.0
6733.8	3.0
6833.3	3.0
7223.3	3.0
7513.4	3.0
7613.7	3.0
8162.9	3.0
8295.1	3.0
8540.6	3.0
8680.3	3.0
8985.6	3.0
9041.2	3.0
9115.3	3.0
9451.6	3.0
9632.8	3.0
9735.7	3.0
9865.9	3.0
9912.3	3.0
266.2	4.0
376.3	4.0
417.4	4.0
715.9	4.0
1245.4	4.0
1354.0	4.0
1629.7	4.0
1957.5	4.0
3042.3	4.0
3088.1	4.0
3373.6	4.0
3640.8	4.0
3724.5	4.0
3910.3	4.0
4031.5	4.0
4520.3	4.0
4570.9	4.0
4621.1	4.0
4671.9	4.0
4720.1	4.0
4947.2	4.0
5158.1	4.0
5189.9	4.0
5269.8	4.0
5432.2	4.0
5482.0	4.0
5530.9	4.0
5712.2	4.0
5774.9	4.0
5985.4	4.0
6093.0	4.0
6293.2	4.0
6397.3	4.0
6454.9	4.0
6601.4	4.0
6654.9	4.0
6764.0	4.0
7182.4	4.0
7333.6	4.0
7454.1	4.0
7491.5	4.0
8129.6	4.0
8234.1	4.0
8403.9	4.0
8582.4	4.0
9166.1	4.0
9360.1	4.0
9542.2	4.0
9728.5	4.0
9878.5	4.0
214.1	5.0
304.9	5.0
336.5	5.0
373.7	5.0
465.6	5.0
633.3	5.0
863.8	5.0
932.5	5.0
973.2	5.0
1105.9	5.0
1165.9	5.0
1245.1	5.0
1357.2	5.0
1460.6	5.0
1494.0	5.0
1580.2	5.0
1799.7	5.0
1923.2	5.0
2192.3	5.0
2298.1	5.0
2443.2	5.0
2483.1	5.0
2565.9	5.0
2659.0	5.0
2766.1	5.0
2806.4	5.0
2876.4	5.0
2914.9	5.0
2963.2	5.0
3156.7	5.0
3279.9	5.0
3326.8	5.0
3350.0	5.0
3410.3	5.0
3512.4	5.0
3661.6	5.0
3719.3	5.0
3763.4	5.0
3917.4	5.0
3983.3	5.0
4062.5	5.0
4143.9	5.0
4181.8	5.0
4320.3	5.0
4375.9	5.0
4410.5	5.0
4524.9	5.0
4589.3	5.0
4671.8	5.0
4723.3	5.0
4931.0	5.0
4994.7	5.0
5030.1	5.0
5090.4	5.0
5161.1	5.0
5295.7	5.0
5321.8	5.0
5447.7	5.0
5495.9	5.0
5563.7	5.0
5659.9	5.0
5750.7	5.0
5783.8	5.0
5874.2	5.0
5931.2	5.0
5974.3	5.0
5999.5	5.0
6145.7	5.0
6219.8	5.0
6249.4	5.0
6320.8	5.0
6347.0	5.0
6440.8	5.0
6593.2	5.0
6647.4	5.0
6696.0	5.0
6743.7	5.0
6799.5	5.0
6837.0	5.0
6876.4	5.0
6933.4	5.0
7002.4	5.0
7048.7	5.0
7081.1	5.0
7122.2	5.0
7210.5	5.0
7254.6	5.0
7333.3	5.0
7380.2	5.0
7528.0	5.0
7636.5	5.0
7707.3	5.0
7751.3	5.0
7873.4	5.0
7899.1	5.0
7940.9	5.0
8009.9	5.0
8098.3	5.0
8149.8	5.0
8197.6	5.0
8343.1	5.0
8394.4	5.0
8478.1	5.0
8545.1	5.0
8599.3	5.0
8646.2	5.0
8817.6	5.0
8928.1	5.0
8977.9	5.0
9199.8	5.0
9234.6	5.0
9322.8	5.0
9368.4	5.0
9491.1	5.0
9616.1	5.0
9681.3	5.0
9713.3	5.0
9738.7	5.0
9809.2	5.0
9863.8	5.0
214.0	6.0
550.6	6.0
662.5	6.0
685.5	6.0
714.9	6.0
885.5	6.0
998.2	6.0
1038.4	6.0
1255.0	6.0
1283.9	6.0
1904.8	6.0
1931.3	6.0
1996.9	6.0
2050.1	6.0
2268.7	6.0
2343.0	6.0
2464.2	6.0
2516.2	6.0
2629.4	6.0
2857.6	6.0
3120.2	6.0
3148.8	6.0
3241.8	6.0
3300.6	6.0
3395.8	6.0
3510.1	6.0
3551.9	6.0
3745.4	6.0
3788.4	6.0
3838.5	6.0
3890.2	6.0
4116.2	6.0
4186.9	6.0
4220.7	6.0
4288.3	6.0
4370.7	6.0
4408.0	6.0
4480.7	6.0
4626.9	6.0
4712.7	6.0
4747.5	6.0
4987.8	6.0
5014.9	6.0
5135.4	6.0
5243.9	6.0
5547.7	6.0
5609.3	6.0
5662.9	6.0
5708.0	6.0
5763.1	6.0
5975.1	6.0
6101.9	6.0
6176.1	6.0
6241.4	6.0
6437.8	6.0
6469.6	6.0
6632.6	6.0
6674.7	6.0
6813.4	6.0
6971.5	6.0
7065.5	6.0
7085.7	6.0
7181.8	6.0
7427.6	6.0
7448.3	6.0
7496.6	6.0
7547.5	6.0
7565.3	6.0
7615.0	6.0
7649.8	6.0
7737.9	6.0
7801.8	6.0
7848.7	6.0
7899.7	6.0
7959.5	6.0
8066.7	6.0
8160.3	6.0
8541.0	6.0
8727.5	6.0
8834.2	6.0
8920.1	6.0
8957.3	6.0
9084.9	6.0
9153.2	6.0
9173.5	6.0
9195.6	6.0
9321.5	6.0
9435.7	6.0
9536.2	6.0
9758.9	6.0
9945.4	6.0
422.3	7.0
555.9	7.0
1038.0	7.0
1084.1	7.0
1368.5	7.0
1686.6	7.0
1731.7	7.0
2108.3	7.0
2231.1	7.0
2273.4	7.0
2316.8	7.0
2593.6	7.0
2623.1	7.0
3077.9	7.0
3111.8	7.0
3607.2	7.0
3799.8	7.0
3849.4	7.0
4158.1	7.0
4702.3	7.0
4833.7	7.0
5096.8	7.0
5163.9	7.0
5310.9	7.0
6983.6	7.0
7141.3	7.0
7217.8	7.0
7270.2	7.0
7507.1	7.0
7564.8	7.0
8030.2	7.0
8161.9	7.0
8216.8	7.0
8255.0	7.0
8299.8	7.0
8351.1	7.0
8407.4	7.0
8447.9	7.0
8576.7	7.0
8875.7	7.0
9072.6	7.0
9225.1	7.0
9418.5	7.0
9615.6	7.0
9940.3	7.0
107.2	8.0
136.3	8.0
225.9	8.0
497.8	8.0
680.9	8.0
1365.0	8.0
1683.2	8.0
1755.6	8.0
1791.3	8.0
1915.3	8.0
2217.6	8.0
2273.4	8.0
2418.1	8.0
2531.3	8.0
2593.9	8.0
2966.7	8.0
3493.1	8.0
3664.7	8.0
3861.6	8.0
4113.6	8.0
4232.7	8.0
4294.6	8.0
4402.8	8.0
4793.9	8.0
5132.8	8.0
5407.8	8.0
5474.8	8.0
5567.4	8.0
6004.8	8.0
6076.3	8.0
6312.2	8.0
6502.9	8.0
7218.1	8.0
7276.0	8.0
7304.8	8.0
7543.6	8.0
7632.8	8.0
7663.5	8.0
7731.2	8.0
7907.8	8.0
8032.4	8.0
8387.0	8.0
9107.0	8.0
9312.1	8.0
9521.6	8.0
9693.7	8.0
9929.7	8.0
2.9	9.0
23.6	9.0
64.8	9.0
133.0	9.0
163.8	9.0
225.9	9.0
257.6	9.0
286.3	9.0
345.0	9.0
397.4	9.0
462.9	9.0
481.3	9.0
514.3	9.0
568.3	9.0
653.2	9.0
800.0	9.0
836.5	9.0
885.1	9.0
933.8	9.0
988.7	9.0
1035.6	9.0
1086.5	9.0
1120.7	9.0
1220.5	9.0
1370.2	9.0
1433.5	9.0
1486.2	9.0
1639.7	9.0
1700.5	9.0
1757.2	9.0
1968.5	9.0
2006.4	9.0
2034.3	9.0
2069.9	9.0
2247.8	9.0
2291.3	9.0
2308.1	9.0
2328.3	9.0
2386.3	9.0
2576.6	9.0
2597.7	9.0
2699.2	9.0
2730.0	9.0
2773.7	9.0
2816.0	9.0
2841.6	9.0
2936.9	9.0
2983.4	9.0
3059.7	9.0
3104.5	9.0
3133.2	9.0
3218.1	9.0
3298.6	9.0
3383.2	9.0
3422.8	9.0
3543.4	9.0
3565.6	9.0
3646.6	9.0
3688.5	9.0
3719.3	9.0
3778.7	9.0
3843.1	9.0
3901.1	9.0
3952.9	9.0
4004.6	9.0
4039.1	9.0
4135.5	9.0
4186.8	9.0
4232.2	9.0
4274.4	9.0
4311.4	9.0
4341.8	9.0
4384.2	9.0
4412.6	9.0
4568.2	9.0
4599.5	9.0
4636.8	9.0
4654.4	9.0
4695.3	9.0
4777.2	9.0
4821.6	9.0
4848.8	9.0
4903.8	9.0
4998.2	9.0
5025.1	9.0
5091.9	9.0
5137.5	9.0
5178.3	9.0
5283.8	9.0
5310.0	9.0
5398.5	9.0
5498.2	9.0
5633.2	9.0
5687.9	9.0
5726.1	9.0
5775.5	9.0
5853.3	9.0
5927.3	9.0
5983.7	9.0
6032.5	9.0
6157.5	9.0
6192.6	9.0
6265.9	9.0
6329.3	9.0
6398.5	9.0
6430.5	9.0
6467.1	9.0
6521.8	9.0
6573.1	9.0
6619.0	9.0
6637.5	9.0
6685.5	9.0
6747.3	9.0
6758.9	9.0
6863.7	9.0
6981.0	9.0
7040.1	9.0
7095.9	9.0
7165.9	9.0
7232.9	9.0
7273.7	9.0
7292.3	9.0
7330.4	9.0
7350.5	9.0
7377.5	9.0
7431.0	9.0
7509.6	9.0
7586.2	9.0
7630.9	9.0
7675.7	9.0
7751.0	9.0
7786.1	9.0
7814.4	9.0
7906.6	9.0
7952.9	9.0
8016.7	9.0
8044.2	9.0
8112.4	9.0
8201.1	9.0
8298.4	9.0
8515.7	9.0
8543.3	9.0
8603.6	9.0
8721.4	9.0
8745.8	9.0
8769.5	9.0
8806.4	9.0
8858.5	9.0
8944.5	9.0
8993.6	9.0
9045.4	9.0
9126.4	9.0
9272.8	9.0
9310.2	9.0
9354.8	9.0
9388.3	9.0
9502.0	9.0
9545.4	9.0
9585.1	9.0
9666.0	9.0
9718.7	9.0
9745.9	9.0
9782.2	9.0
9852.1	9.0
9896.7	9.0
9925.0	9.0
9971.8	9.0
9992.7	9.0
587.4	10.0
1678.4	10.0
1777.7	10.0
2435.7	10.0
2525.7	10.0
2973.7	10.0
3083.4	10.0
3765.3	10.0
5798.1	10.0
5890.6	10.0
6290.5	10.0
6407.9	10.0
7101.1	10.0
7763.3	10.0
8737.5	10.0
9139.4	10.0
9241.1	10.0
12.2	11.0
111.0	11.0
193.1	11.0
244.6	11.0
273.9	11.0
370.9	11.0
394.6	11.0
427.9	11.0
468.9	11.0
505.2	11.0
544.8	11.0
574.9	11.0
630.3	11.0
717.7	11.0
810.0	11.0
862.3	11.0
915.4	11.0
968.3	11.0
1002.3	11.0
1032.4	11.0
1079.6	11.0
1118.5	11.0
1149.8	11.0
1195.9	11.0
1229.4	11.0
1334.8	11.0
1359.0	11.0
1389.3	11.0
1408.6	11.0
1496.5	11.0
1535.6	11.0
1585.2	11.0
1616.0	11.0
1691.1	11.0
1813.2	11.0
1918.6	11.0
1940.8	11.0
1968.4	11.0
1994.1	11.0
2030.8	11.0
2114.8	11.0
2141.8	11.0
2226.9	11.0
2256.6	11.0
2299.9	11.0
2355.8	11.0
2381.9	11.0
2470.8	11.0
2510.3	11.0
2547.3	11.0
2583.2	11.0
2629.3	11.0
2668.3	11.0
2727.8	11.0
2808.1	11.0
2835.0	11.0
2865.9	11.0
2916.3	11.0
2961.7	11.0
3013.6	11.0
3054.6	11.0
3096.3	11.0
3154.4	11.0
3206.7	11.0
3272.3	11.0
3301.5	11.0
3417.7	11.0
3438.7	11.0
3482.2	11.0
3499.5	11.0
3554.0	11.0
3617.2	11.0
3656.0	11.0
3691.9	11.0
3705.6	11.0
3776.5	11.0
3811.5	11.0
3839.0	11.0
3908.2	11.0
3948.2	11.0
3971.0	11.0
4034.6	11.0
4093.6	11.0
4110.7	11.0
4146.8	11.0
4162.9	11.0
4245.4	11.0
4295.7	11.0
4316.8	11.0
4414.6	11.0
4520.6	11.0
4543.0	11.0
4567.2	11.0
4612.6	11.0
4668.3	11.0
4684.3	11.0
4714.1	11.0
4764.7	11.0
4791.5	11.0
4839.1	11.0
4889.0	11.0
4924.0	11.0
5003.3	11.0
5044.7	11.0
5157.4	11.0
5181.0	11.0
5263.6	11.0
5313.4	11.0
5361.8	11.0
5413.4	11.0
5485.9	11.0
5548.5	11.0
5569.5	11.0
5586.4	11.0
5609.3	11.0
5644.2	11.0
5679.1	11.0
5774.7	11.0
5797.6	11.0
5837.2	11.0
5905.0	11.0
5944.1	11.0
5964.4	11.0
5989.8	11.0
6011.0	11.0
6064.1	11.0
6110.7	11.0
6210.6	11.0
6255.6	11.0
6275.5	11.0
6304.3	11.0
6330.7	11.0
6369.0	11.0
6412.3	11.0
6445.2	11.0
6505.7	11.0
6674.4	11.0
6727.6	11.0
6850.8	11.0
6904.7	11.0
6988.3	11.0
7056.5	11.0
7097.0	11.0
7146.2	11.0
7173.5	11.0
7223.1	11.0
7253.3	11.0
7291.8	11.0
7316.1	11.0
7368.0	11.0
7512.3	11.0
7565.4	11.0
7596.5	11.0
7664.0	11.0
7691.2	11.0
7756.1	11.0
7794.8	11.0
7834.4	11.0
7883.8	11.0
7905.1	11.0
7955.4	11.0
8039.4	11.0
8159.6	11.0
8206.5	11.0
8265.1	11.0
8316.3	11.0
8375.9	11.0
8460.7	11.0
8543.1	11.0
8567.1	11.0
8609.6	11.0
8653.9	11.0
8698.5	11.0
8760.3	11.0
8814.6	11.0
8836.2	11.0
8913.4	11.0
8948.2	11.0
9027.2	11.0
9056.7	11.0
9079.6	11.0
9097.1	11.0
9128.4	11.0
9159.0	11.0
9219.3	11.0
9251.8	11.0
9373.0	11.0
9386.6	11.0
9446.7	11.0
9508.7	11.0
9531.6	11.0
9561.0	11.0
9595.1	11.0
9665.6	11.0
9708.2	11.0
9760.8	11.0
9805.0	11.0
9847.5	11.0
9901.5	11.0
9973.9	11.0
193.1	12.0
282.0	12.0
1179.6	12.0
1553.0	12.0
1814.1	12.0
1960.1	12.0
2098.8	12.0
2455.5	12.0
2695.4	12.0
2802.3	12.0
3299.2	12.0
3502.1	12.0
4059.6	12.0
4179.1	12.0
4251.6	12.0
4814.5	12.0
5482.8	12.0
5731.3	12.0
6037.9	12.0
7079.9	12.0
7622.5	12.0
8660.7	12.0
9413.4	12.0
9704.8	12.0
9916.1	12.0
474.0	13.0
667.5	13.0
1063.9	13.0
2053.8	13.0
2915.5	13.0
3574.6	13.0
4347.7	13.0
4729.1	13.0
5246.7	13.0
6293.0	13.0
6384.6	13.0
6428.7	13.0
6877.4	13.0
7140.8	13.0
7992.9	13.0
8094.5	13.0
8186.3	13.0
9164.4	13.0
37.8	14.0
273.2	14.0
298.6	14.0
550.9	14.0
666.9	14.0
932.6	14.0
1008.6	14.0
1054.6	14.0
1721.1	14.0
1753.5	14.0
1937.5	14.0
2959.0	14.0
3419.4	14.0
3462.8	14.0
3498.6	14.0
4197.1	14.0
4408.5	14.0
4481.3	14.0
